364 : -2.42614
492 : -2.16026
274 : -1.88257
509 : -2.19481
324 : -2.57494
586 : -1.88735
981 : -1.42796
293 : -1.73729
342 : -2.39193
894 : -1.64198
379 : -2.15378
319 : -2.55386
811 : -1.65736
137 : -15.0275
467 : -2.60971
312 : -2.50361
373 : -2.12058
962 : -1.42219
189 : -10.3794
436 : -2.40714
469 : -2.60971
718 : -1.90151
168 : -18.2385
729 : -1.93676
537 : -2.13551
641 : -1.76116
815 : -1.66241
875 : -1.65267
651 : -2.19994
7 : -1.88478
990 : -1.08917
328 : -2.47831
276 : -1.88164
65 : -14.7691
17 : -5.79901
745 : -1.76488
768 : -1.53811
664 : -2.19394
645 : -2.23185
181 : -11.1513
611 : -1.88982
909 : -1.70247
587 : -1.89509
221 : -2.83049
591 : -1.86442
320 : -2.57062
829 : -1.61837
243 : -4.82443
92 : -6.06026
774 : -1.53642
370 : -2.12078
378 : -2.15034
967 : -1.41999
814 : -1.66241
216 : -5.51251
341 : -2.25902
471 : -2.60971
571 : -1.79933
233 : -2.75779
785 : -1.55055
669 : -1.98116
692 : -1.90343
795 : -1.64895
20 : -11.6194
424 : -2.38339
767 : -1.53679
560 : -2.09783
451 : -2.58373
969 : -1.44776
275 : -1.88268
877 : -1.65237
985 : -1.428
984 : -1.42892
752 : -1.76449
690 : -1.86817
118 : -11.6003
464 : -2.60065
630 : -1.7508
13 : -7.00448
493 : -2.16505
616 : -1.76748
873 : -1.65272
547 : -2.13243
81 : -6.76852
110 : -12.1847
352 : -2.49544
217 : -2.73739
94 : -10.4565
318 : -2.55386
843 : -1.64965
60 : -14.5158
224 : -2.79457
919 : -1.46942
429 : -2.4505
808 : -1.65519
918 : -1.51174
68 : -15.2193
903 : -1.6734
791 : -1.65144
398 : -2.12513
483 : -2.26394
153 : -23.4615
380 : -2.15432
541 : -2.14375
475 : -2.60893
468 : -2.60971
193 : -6.14958
963 : -1.41837
227 : -2.78395
798 : -1.67566
196 : -6.14264
508 : -2.19481
290 : -1.74373
450 : -2.5934
277 : -1.88164
488 : -2.16123
415 : -2.36413
846 : -1.62397
197 : -6.14264
58 : -14.8088
263 : -2.25875
163 : -25.1437
229 : -2.78395
529 : -2.15071
500 : -2.16639
682 : -1.90813
982 : -1.42796
716 : -1.90189
25 : -14.4313
901 : -1.67166
857 : -1.6575
876 : -1.65267
655 : -2.19211
596 : -1.86442
214 : -6.03682
659 : -2.19393
395 : -1.96662
192 : -10.4486
473 : -2.60971
463 : -2.60065
402 : -2.11608
27 : -8.04819
974 : -1.44013
978 : -1.43686
511 : -2.15814
182 : -11.1513
79 : -3.72775
438 : -2.39924
41 : -4.46589
213 : -6.03682
388 : -2.11688
558 : -2.11274
350 : -2.48482
34 : -4.83784
614 : -1.90347
245 : -4.821
55 : -15.3126
427 : -2.44596
738 : -1.78193
212 : -6.03682
561 : -2.06089
52 : -8.7428
251 : -3.66791
739 : -1.78366
754 : -1.73452
671 : -1.98116
844 : -1.65413
315 : -2.48219
384 : -2.14418
144 : -17.1718
282 : -1.70449
522 : -2.17016
477 : -2.34165
820 : -1.65704
831 : -1.62149
781 : -1.5511
412 : -2.36413
116 : -11.7
916 : -1.60603
252 : -3.22805
772 : -1.53642
621 : -1.73329
499 : -2.16639
588 : -1.89509
634 : -1.76976
782 : -1.55506
757 : -1.74249
371 : -2.13236
360 : -2.49636
126 : -16.1925
161 : -24.9265
268 : -1.95997
699 : -1.92093
751 : -1.76449
390 : -1.98995
164 : -19.4444
63 : -14.526
834 : -1.64629
149 : -23.4854
135 : -15.1371
139 : -14.9501
