364 : -1.07519
492 : -0.964735
274 : -8.09976
509 : -2.16114
324 : -1.1248
586 : -0.772827
981 : -2.25926
293 : -7.44886
342 : -1.01163
894 : -1.32619
379 : -1.04641
319 : -1.20271
811 : -0.953202
137 : -31.3397
467 : -1.59925
312 : -1.21732
373 : -1.04382
962 : -1.95741
189 : -5.25088
436 : -1.01497
469 : -1.39102
718 : -0.961437
168 : -7.41951
729 : -0.832445
537 : -1.09208
641 : -0.871595
815 : -0.946282
875 : -0.995228
651 : -0.804267
7 : -1.39986
990 : -2.37285
328 : -1.10395
276 : -8.03847
65 : -11.1287
17 : -2.16586
745 : -0.835446
768 : -0.834423
664 : -0.735986
645 : -0.805653
181 : -3.83546
611 : -0.790862
909 : -2.45747
587 : -0.777077
221 : -7.41279
591 : -0.780647
320 : -1.18388
829 : -1.44974
243 : -8.90138
92 : -4.71484
774 : -0.840251
370 : -1.08693
378 : -1.04641
967 : -1.74338
814 : -0.952547
216 : -7.5147
341 : -1.01163
471 : -1.3908
571 : -0.812702
233 : -8.77388
785 : -0.969382
669 : -1.3412
692 : -1.33294
795 : -0.970628
20 : -2.23848
424 : -0.980999
767 : -0.834423
560 : -1.06695
451 : -1.93259
969 : -1.63097
275 : -8.02537
877 : -0.991688
985 : -2.2595
984 : -2.2595
752 : -0.855716
690 : -1.32719
118 : -11.0705
464 : -2.64102
630 : -0.800741
13 : -4.07575
493 : -0.978424
616 : -0.791815
873 : -0.995228
547 : -1.09787
81 : -12.6692
110 : -15.5818
352 : -1.01078
217 : -7.5147
94 : -7.3799
318 : -1.20944
843 : -0.900164
60 : -17.593
224 : -9.28006
919 : -2.24361
429 : -0.977525
808 : -0.953596
918 : -2.24361
68 : -10.9435
903 : -2.46629
791 : -0.979412
398 : -1.129
483 : -0.992037
153 : -40.0412
380 : -1.04639
541 : -1.09193
475 : -0.97945
468 : -1.39138
193 : -5.21432
963 : -1.738
227 : -9.15426
798 : -0.968857
196 : -5.17753
508 : -2.16114
290 : -7.62042
450 : -1.93259
277 : -7.66246
488 : -0.968462
415 : -1.0318
846 : -0.900139
197 : -5.19269
58 : -17.7301
263 : -5.64854
163 : -37.7408
229 : -9.15402
529 : -1.09444
500 : -2.11238
682 : -1.3634
982 : -2.25926
716 : -0.961437
25 : -2.62544
901 : -2.52065
857 : -0.987132
876 : -0.995228
655 : -0.751414
596 : -0.778121
214 : -5.14111
659 : -0.739954
395 : -1.13286
192 : -5.21432
473 : -0.980815
463 : -2.21302
402 : -1.12654
27 : -3.58815
974 : -1.64381
978 : -1.63499
511 : -2.18216
182 : -3.83546
79 : -12.6713
438 : -1.89159
41 : -12.9319
213 : -5.14111
388 : -1.08045
558 : -1.07934
350 : -1.00986
34 : -14.9619
614 : -0.791475
245 : -12.1793
55 : -11.4728
427 : -0.974442
738 : -0.832673
212 : -5.14111
561 : -1.06984
52 : -11.7831
251 : -5.52762
739 : -0.835213
754 : -0.833859
671 : -1.35285
844 : -0.900164
315 : -1.23699
384 : -1.0393
144 : -31.4106
282 : -7.63173
522 : -1.14323
477 : -0.97945
820 : -0.944824
831 : -1.44775
781 : -0.832308
412 : -1.03202
116 : -11.4134
916 : -2.24514
252 : -5.52796
772 : -0.832079
621 : -0.777053
499 : -2.11497
588 : -0.777077
634 : -0.788602
782 : -0.832308
757 : -0.822344
371 : -1.04382
360 : -1.00375
126 : -23.5225
161 : -36.68
268 : -5.37352
699 : -1.15021
751 : -0.855716
390 : -1.13275
164 : -7.42038
63 : -10.6708
834 : -1.43923
149 : -38.0875
135 : -31.9132
139 : -31.3451
891 : -1.3243
40 : -13.0325
155 : -40.0242
321 : -1.12925
289 : -7.59409
818 : -0.944878
119 : -11.0719
631 : -0.800741
581 : -0.761395
10 : -1.27257
940 : -2.40678
71 : -10.8018
851 : -0.921791
742 : -0.838992
604 : -0.776462
717 : -0.961437
174 : -5.20087
206 : -5.21641
786 : -0.981212
832 : -1.44775
299 : -7.53889
674 : -2.04478
688 : -1.33528
175 : -5.20087
893 : -1.32619
913 : -2.24531
250 : -5.52304
297 : -7.53889
288 : -7.59353
140 : -31.3451
435 : -0.997863
943 : -2.39107
906 : -2.45399
519 : -1.14324
787 : -0.978835
942 : -2.39107
504 : -2.11307
43 : -12.7172
662 : -0.735986
39 : -13.1651
258 : -5.5631
592 : -0.793367
799 : -0.968857
316 : -1.20939
871 : -0.995799
804 : -0.953596
209 : -5.29134
663 : -0.735986
584 : -0.761789
396 : -1.12356
870 : -0.995799
709 : -1.14234
406 : -1.08601
885 : -1.32536
32 : -12.5328
425 : -0.982249
821 : -0.944875
606 : -0.787163
628 : -0.791997
714 : -0.961822
179 : -7.31576
29 : -3.38404
710 : -1.14234
270 : -5.42459
902 : -2.45448
242 : -9.22174
952 : -2.16362
593 : -0.782322
405 : -1.08008
442 : -1.93263
279 : -7.66246
386 : -1.07249
972 : -1.65906
579 : -0.764184
232 : -9.15402
329 : -1.10395
306 : -1.27613
366 : -1.07519
9 : -1.27257
281 : -7.63173
382 : -1.04639
459 : -2.17097
892 : -1.3243
200 : -4.6585
265 : -5.38061
124 : -25.6533
109 : -15.5569
222 : -7.12589
325 : -1.12008
535 : -1.09211
332 : -1.13024
256 : -5.45541
108 : -15.7114
986 : -2.2595
923 : -2.24345
859 : -0.987132
640 : -0.871595
447 : -1.93259
944 : -2.26963
589 : -0.777868
983 : -2.25926
185 : -5.29657
970 : -1.63097
926 : -2.26726
31 : -4.95222
917 : -2.24361
134 : -31.9412
833 : -1.44775
218 : -7.51521
582 : -0.76183
841 : -0.95163
461 : -2.21302
689 : -1.33585
84 : -12.2229
122 : -16.3321
623 : -0.778608
374 : -1.04382
896 : -1.33047
391 : -1.1327
959 : -1.9401
518 : -1.13876
103 : -12.8056
852 : -0.921791
66 : -11.0769
874 : -0.995228
568 : -0.808386
35 : -12.9615
955 : -2.20088
269 : -5.49907
24 : -2.04893
259 : -5.5631
700 : -1.14884
966 : -1.738
199 : -5.19269
536 : -1.09211
813 : -0.95386
385 : -1.07249
865 : -1.01102
53 : -11.6745
765 : -0.835268
899 : -1.33307
409 : -1.03294
937 : -2.44611
348 : -0.968294
401 : -1.12654
759 : -0.822344
736 : -0.832673
737 : -0.832673
440 : -1.90919
85 : -12.1992
702 : -1.14844
840 : -0.95163
632 : -0.801535
354 : -1.00507
188 : -5.23584
585 : -0.761791
284 : -7.63213
75 : -12.4952
860 : -0.987132
203 : -4.66321
510 : -2.16114
421 : -1.03735
115 : -8.11957
14 : -4.07575
287 : -7.60206
480 : -0.990326
120 : -10.4829
230 : -9.15402
57 : -10.7163
173 : -5.20087
807 : -0.953596
121 : -16.747
887 : -1.32536
59 : -17.6721
911 : -2.24522
828 : -1.45393
314 : -1.23541
573 : -0.7886
165 : -7.42038
248 : -5.78672
262 : -5.64668
719 : -0.961437
973 : -1.64381
147 : -31.2492
4 : -1.38629
812 : -0.953193
638 : -0.791771
33 : -15.1363
900 : -1.22132
565 : -1.06995
11 : -1.27257
505 : -2.11307
456 : -2.17007
615 : -0.791475
770 : -0.832079
211 : -5.29204
485 : -0.99192
335 : -1.13024
933 : -2.46383
642 : -0.871341
36 : -19.8885
238 : -9.24645
523 : -1.14323
706 : -1.14839
665 : -0.8161
305 : -1.27711
683 : -1.35679
883 : -0.956377
286 : -7.60206
127 : -23.69
830 : -1.44974
735 : -0.832673
61 : -10.7838
298 : -7.53889
801 : -0.966696
675 : -2.04477
166 : -7.42039
490 : -0.964538
190 : -5.25255
979 : -2.26506
912 : -2.24522
864 : -1.01102
764 : -0.835338
934 : -2.46383
827 : -1.45393
576 : -0.781084
158 : -36.68
750 : -0.855894
636 : -0.789599
501 : -2.11238
2 : -3.358
449 : -1.93259
583 : -0.761502
766 : -0.835268
460 : -2.1709
836 : -0.958548
964 : -1.738
580 : -0.764178
208 : -5.29134
520 : -1.14324
648 : -0.804267
18 : -1.22857
656 : -0.751414
743 : -0.835446
172 : -7.39592
866 : -1.01102
649 : -0.804267
543 : -1.09193
691 : -1.33294
454 : -1.71052
90 : -4.71484
93 : -7.38583
338 : -1.01663
726 : -0.832445
278 : -7.66246
696 : -1.15241
999 : -2.36665
578 : -0.784152
97 : -1.37012
724 : -0.838576
452 : -1.91079
271 : -5.58632
599 : -0.770792
228 : -9.15426
685 : -1.33528
996 : -2.36678
355 : -1.00468
184 : -5.3422
205 : -5.25292
362 : -1.07792
231 : -9.15402
363 : -1.07792
12 : -1.48687
817 : -0.946062
756 : -0.83232
548 : -1.09787
660 : -0.739948
89 : -12.2115
567 : -1.06995
45 : -6.09434
411 : -1.03011
552 : -1.07911
446 : -1.93259
478 : -0.989247
854 : -0.988071
797 : -0.968857
143 : -31.4106
941 : -2.40678
694 : -1.15068
569 : -0.808386
915 : -2.24514
44 : -9.62569
992 : -2.36449
958 : -1.93961
235 : -8.77388
392 : -1.1327
404 : -1.12516
779 : -0.832308
936 : -2.4682
939 : -2.44567
598 : -0.770792
516 : -1.96073
960 : -1.94095
437 : -1.00707
725 : -0.835635
26 : -2.25783
125 : -23.8005
527 : -1.09497
839 : -0.95316
434 : -0.958219
777 : -0.832301
693 : -1.33459
301 : -1.17361
525 : -1.09497
22 : -3.11865
800 : -0.966696
681 : -1.36339
930 : -2.28674
311 : -1.22596
246 : -12.1793
219 : -7.51521
257 : -5.50215
773 : -0.832079
506 : -2.11307
307 : -1.23152
624 : -0.777252
102 : -5.8908
557 : -1.0792
448 : -1.93259
678 : -2.04181
997 : -2.36678
439 : -1.89155
322 : -1.12949
432 : -0.977495
639 : -0.871595
255 : -5.45541
886 : -1.32536
625 : -0.776572
853 : -0.988071
897 : -1.33183
954 : -2.18982
308 : -1.23821
5 : -1.38629
845 : -0.900164
920 : -2.24361
176 : -7.49911
524 : -1.09497
705 : -1.14839
334 : -1.13024
577 : -0.781083
336 : -1.54749
272 : -8.57969
643 : -0.871341
408 : -1.07283
994 : -2.36678
56 : -10.7983
987 : -2.2595
531 : -1.09302
414 : -1.0318
600 : -0.771073
622 : -0.778612
223 : -7.12589
496 : -0.978431
345 : -0.967455
356 : -1.00468
273 : -8.18793
198 : -5.19269
220 : -7.41279
822 : -0.944874
957 : -1.93962
549 : -1.09787
783 : -0.968792
418 : -1.04342
156 : -40.0242
100 : -6.02486
949 : -2.16067
550 : -1.09787
730 : -0.832445
260 : -5.4399
731 : -0.832445
793 : -0.978749
441 : -1.93543
572 : -0.812702
555 : -1.07912
880 : -0.956377
393 : -1.13249
96 : -7.57165
503 : -2.11307
428 : -0.983515
695 : -1.15068
824 : -1.45393
444 : -1.93259
420 : -1.04164
515 : -1.95929
647 : -0.804267
715 : -0.961437
207 : -5.21641
491 : -0.964735
538 : -1.0918
42 : -12.812
481 : -0.992037
858 : -0.987132
668 : -0.818233
882 : -0.956377
129 : -30.8544
654 : -0.80567
16 : -2.45792
740 : -0.832803
247 : -5.78672
479 : -0.990326
340 : -1.01731
51 : -5.82275
796 : -0.963136
462 : -2.21302
78 : -12.4337
466 : -1.60552
170 : -7.39592
