340 : -2.11407
257 : -4.24102
303 : -5.68142
275 : -4.63748
320 : -4.04959
130 : -5.34727
293 : -4.63472
349 : -2.13912
159 : -5.5266
6 : -7.34157
307 : -5.43044
259 : -4.01684
63 : -4.90502
16 : -28.0659
172 : -5.48057
208 : -5.59705
299 : -4.6557
229 : -5.36028
90 : -6.30605
346 : -2.14786
354 : -2.18637
203 : -5.63295
319 : -4.04502
219 : -5.38528
19 : -21.5689
399 : -2.22946
258 : -4.22254
112 : -6.0354
12 : -19.469
79 : -5.8687
105 : -12.2145
329 : -4.04845
204 : -5.66539
92 : -6.21179
298 : -4.64705
58 : -5.59979
211 : -5.62807
66 : -5.46269
373 : -2.40217
145 : -7.09632
355 : -2.20007
181 : -5.47398
213 : -5.65913
184 : -5.51279
272 : -4.68839
260 : -4.00165
390 : -2.16191
185 : -5.4952
56 : -5.3122
247 : -6.19012
154 : -5.6335
215 : -5.4227
23 : -9.66765
201 : -5.65683
370 : -2.48173
180 : -5.44802
377 : -2.78089
25 : -18.8478
173 : -5.46883
77 : -6.49596
39 : -12.3329
200 : -5.62694
363 : -2.31424
32 : -8.19145
231 : -5.39439
53 : -9.48266
199 : -5.60277
50 : -9.10374
296 : -4.60931
359 : -2.21691
137 : -5.39531
265 : -4.58215
387 : -2.09709
237 : -4.00491
347 : -2.1423
336 : -2.04631
119 : -5.21801
365 : -2.37576
155 : -5.6243
61 : -5.00915
128 : -5.09428
132 : -5.47411
38 : -10.3864
147 : -7.16583
300 : -4.64822
271 : -4.6909
9 : -13.5414
69 : -5.51571
165 : -5.46619
194 : -5.56322
281 : -4.54365
166 : -5.49241
236 : -3.95527
279 : -4.57
270 : -4.69396
133 : -5.47825
41 : -9.62202
37 : -10.3226
243 : -4.01925
297 : -4.60352
197 : -5.58644
371 : -2.44744
381 : -2.58824
30 : -6.41204
400 : -2.23396
170 : -5.4635
27 : -7.82444
253 : -4.3158
228 : -5.36623
380 : -2.71207
262 : -3.98086
361 : -2.26151
218 : -5.40909
308 : -5.43228
288 : -4.57196
342 : -2.13807
8 : -9.57822
264 : -4.57798
357 : -2.20427
188 : -5.53764
249 : -4.32566
117 : -6.03433
104 : -12.2379
209 : -5.6195
304 : -5.63734
311 : -5.37382
241 : -4.00511
176 : -5.43522
29 : -6.30361
127 : -12.526
205 : -5.5818
82 : -6.40438
115 : -5.87395
350 : -2.14588
366 : -2.31023
99 : -11.625
64 : -5.06606
33 : -7.46857
252 : -4.36046
22 : -12.7915
244 : -4.01925
187 : -5.51262
360 : -2.25213
51 : -10.1415
384 : -2.49232
326 : -4.04932
376 : -2.41264
83 : -6.393
331 : -3.951
267 : -4.56104
73 : -5.72092
191 : -5.53599
396 : -2.27462
110 : -6.11477
13 : -19.5701
113 : -5.9857
216 : -5.41357
55 : -9.35574
164 : -5.5301
114 : -5.95067
57 : -5.62568
295 : -4.61741
156 : -5.60746
234 : -3.94103
246 : -4.25537
140 : -6.94948
3 : -1.38629
31 : -9.66947
10 : -20.0193
314 : -3.86945
34 : -8.91527
224 : -5.33558
287 : -4.53669
269 : -4.61812
120 : -4.95928
59 : -5.38723
280 : -4.56847
157 : -5.60725
179 : -5.45672
150 : -7.17182
1 : -1.38629
196 : -5.57027
17 : -32.0165
163 : -5.54173
88 : -6.3303
91 : -6.24908
261 : -3.98943
94 : -5.48722
254 : -4.31532
214 : -5.65325
332 : -6.26931
175 : -5.45458
193 : -5.56828
338 : -2.07994
217 : -5.41157
339 : -2.09516
11 : -25.0739
87 : -6.30897
43 : -9.87169
386 : -2.59131
136 : -5.38606
42 : -11.7182
221 : -5.36608
367 : -2.31761
379 : -2.71274
24 : -15.2374
118 : -7.0649
283 : -4.57192
21 : -16.2873
292 : -4.63472
232 : -5.40007
206 : -5.58362
242 : -4.00511
98 : -9.93522
301 : -4.64233
240 : -4.00062
289 : -4.62144
4 : -1.38629
167 : -5.49986
313 : -5.38127
315 : -3.86455
255 : -4.23544
383 : -2.64596
54 : -9.1525
389 : -2.15073
210 : -5.6195
323 : -4.04559
333 : -2.01546
256 : -4.23754
186 : -5.51971
207 : -5.6056
393 : -2.13045
148 : -7.26482
368 : -2.32421
395 : -2.28606
195 : -5.56322
40 : -12.6684
122 : -5.01201
15 : -28.0663
233 : -5.41645
318 : -4.03999
49 : -8.76022
76 : -5.75036
161 : -5.55326
268 : -4.60513
276 : -4.62925
47 : -8.82087
81 : -6.49296
358 : -2.21703
103 : -12.1369
266 : -4.57579
134 : -5.44958
45 : -8.99064
95 : -5.43276
20 : -18.2247
107 : -10.9186
169 : -5.46617
348 : -2.14827
60 : -8.58191
126 : -12.3155
245 : -4.04257
322 : -4.0651
160 : -5.51571
306 : -5.42136
46 : -8.67111
14 : -28.0663
44 : -9.1474
2 : -1.38629
282 : -4.5336
362 : -2.28954
284 : -4.57391
70 : -6.71143
5 : -5.01282
168 : -5.47306
369 : -2.30712
146 : -7.14384
335 : -2.03265
143 : -7.03066
356 : -2.21684
78 : -6.48884
35 : -8.66161
392 : -2.12982
